taxon,common_name,functional_group,commercial_group,group,weights,confidence,evidence,explanation
Scyliorhinidae,Cat/swellsharks,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Epigonus telescopus,Black cardinal fish,Medium bathydemersals (30 - 89 cm),Perch-likes,Bathy L pred,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Bathytoshia centroura,Roughtail stingray,Large rays (>=90 cm),Sharks & rays,Sélaciens L côtiers,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Labridae,"Wrasses, gropers, tuskfishes",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Côtier M pred | Dem M inv,,medium,composite_split,Family catch spans the union of all Table 6 member groups belonging to Labridae under WoRMS. Every candidate is supported by a source member; source placement outranks SAU habitat class.
Malacostraca,"Lobsters, crabs, shrimps, krill",Shrimps,Crustaceans,Crustacés,,high,taxonomic_containment,WoRMS crustacean taxonomy and SAU shrimp/crab/lobster class agree with the source Crustacés definition on p.125.
Gymnothorax maderensis,Sharktooth moray,Medium demersals (30 - 89 cm),Other fishes & inverts,Côtier M pred,,medium,analogue,"Species not individually listed: its genus has one documented Table 6 group, supported by the catch's Medium demersals (30 - 89 cm) class. Congeneric extension is inference."
Centroselachus crepidater,Longnose velvet dogfish,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Carcharhinus obscurus,Dusky shark,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Fistulariidae,Cornetfishes,Large reef assoc. fish (>=90 cm),Other fishes & inverts,Côtier L pred,,medium,taxonomic_containment,Family catch spans the union of all Table 6 member groups belonging to Fistulariidae under WoRMS. Every candidate is supported by a source member; source placement outranks SAU habitat class.
Cetorhinus maximus,Basking shark,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Cephalopholis taeniops,Bluespotted seabass,Large reef assoc. fish (>=90 cm),Perch-likes,Dem L pred,,high,explicit_member,Guénette & Diallo 2004 Table 6 p.131 explicitly lists this taxon in the named group(s); printed and accepted names checked against WoRMS.
Oxynotus centrina,Angular roughshark,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Thunnus,Tunas,Large pelagics (>=90 cm),Tuna & billfishes,Thons majeurs,,medium,taxonomic_containment,Genus-level catch spans exactly the Table 6 groups containing its documented species. No habitat class overrides those placements.
Etmopterus,Lanternsharks,Small to medium sharks (<90 cm),Sharks & rays,Sélaciens M prof,,medium,taxonomic_containment,Genus-level catch spans exactly the Table 6 groups containing its documented species. No habitat class overrides those placements.
Carcharhinus galapagensis,Galapagos shark,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Echinorhinus brucus,Bramble shark,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Bramidae,Pomfrets,Medium pelagics (30 - 89 cm),Perch-likes,Unresolved,,unresolved,none,This taxon is absent from Table 6 and lacks a unique documented guild/depth placement. A family or genus analogue may span several groups; habitat class alone cannot select the feeding guild.
Carcharhinus brachyurus,Copper shark,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
Somniosus rostratus,Little sleeper shark,Large sharks (>=90 cm),Sharks & rays,Unresolved,,unresolved,none,The source separates selacians by size and coastal/deep occurrence; this taxon is absent from Table 6 and catch size class cannot establish that model-specific depth/guild placement. Table 7 analogues alone are insufficient membership evidence.
